Kraj,Kandidatka,PoradiKand,KandJmeno,KandJmenoPrijmeni,KandKrestniJmeno,KandTitul,Povolani,Bydliste,KandVek,Hlasy,Procenta,Mandat,PoradiVysl,Prislusnost,NavrhujiciStrana,URL
1,1,54,Barták Jan  JUDr.,Barták Jan,Jan,JUDr.,právník,Čelákovice,61,125,0.22,-,44,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,47,Beneš Milan,Beneš Milan,Milan,,technik,Bělá pod Bezdězem,42,143,0.26,-,37,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,43,Bláha Miloš,Bláha Miloš,Miloš,,zaměstnanec ČD,Pečky,42,267,0.48,-,33,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,59,Bradáč Antonín,Bradáč Antonín,Antonín,,zaměstnanec BA,Bečváry,52,115,0.21,-,49,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,64,Carvan Rudolf  Bc.,Carvan Rudolf,Rudolf,Bc.,státní zaměstnanec,Kladno,52,96,0.17,-,54,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,10,Cinka Ivan  Mgr.,Cinka Ivan,Ivan,Mgr.,novinář,Benešov,51,680,1.24,1,10,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,57,Čechák Vilém  Ing.,Čechák Vilém,Vilém,Ing.,dopravní technik,Olbramovice,68,180,0.32,-,47,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,39,Červenka Tomáš,Červenka Tomáš,Tomáš,,autodopravce,Chlumín,39,112,0.20,-,29,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,70,Dolejší Jaroslava,Dolejší Jaroslava,Jaroslava,,úřednice,Slaný,61,116,0.21,-,60,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,23,Dovolil Josef  Ing.,Dovolil Josef,Josef,Ing.,podnikatel,Mladá Boleslav,51,550,1.00,-,13,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,50,Duník Vladimír,Duník Vladimír,Vladimír,,mistr,Čelákovice,51,158,0.28,-,40,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,3,Fialová Jiřina,Fialová Jiřina,Jiřina,,poslankyně,Vraňany,58,1418,2.59,1,3,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,44,Franta Bohumil,Franta Bohumil,Bohumil,,vedoucí obchodního střediska,Olbramovice,43,123,0.22,-,34,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,45,Fryčer Jan,Fryčer Jan,Jan,,bezpečnostní technik,Úvaly,44,70,0.12,-,35,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,28,Grospičová Alena,Grospičová Alena,Alena,,dělnice,Mladá Boleslav,51,1095,2.00,-,18,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,30,Hájková Alžběta,Hájková Alžběta,Alžběta,,úřednice,Kounice,47,137,0.25,-,20,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,7,Hajleková Zdeňka  Ing.,Hajleková Zdeňka,Zdeňka,Ing.,lesní inženýrka,Brandýs nad Labem-Stará Boleslav,49,865,1.58,1,7,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,41,Hála Josef  RSDr.,Hála Josef,Josef,RSDr.,starosta,Jince,55,594,1.08,-,31,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,51,Hermann Vladimír  JUDr.,Hermann Vladimír,Vladimír,JUDr.,právník,Kosmonosy,60,229,0.41,-,41,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,32,Hlaváček Josef,Hlaváček Josef,Josef,,ekonom,Milovice,41,250,0.45,-,22,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,42,Hnyková Jitka,Hnyková Jitka,Jitka,,prodavačka,Kutná Hora,36,300,0.54,-,32,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,18,Hofmann Ondřej,Hofmann Ondřej,Ondřej,,vlakvedoucí,Rakovník,23,713,1.30,-,8,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,12,Horváthová Hana,Horváthová Hana,Hana,,odborná referentka,Zruč nad Sázavou,54,337,0.61,-,2,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,60,Hroníková Eva,Hroníková Eva,Eva,,prodavačka,Kladno,53,212,0.38,-,50,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,5,Hubený Pavel,Hubený Pavel,Pavel,,starosta,Hudlice,54,820,1.50,1,5,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,26,Humlová Jiřina  Mgr.,Humlová Jiřina,Jiřina,Mgr.,právnička,Příbram,50,1152,2.11,-,16,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,52,Hyka Drahoslav,Hyka Drahoslav,Drahoslav,,pilot,Obříství,60,208,0.38,-,42,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,22,Janík Jaromír,Janík Jaromír,Jaromír,,dělník,Davle,50,344,0.63,-,12,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,62,Jelínek Jaroslav,Jelínek Jaroslav,Jaroslav,,dělník- seřizovač,Sadská,56,131,0.23,-,52,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,8,Jetenský Pavel  Ing.,Jetenský Pavel,Pavel,Ing.,ekonom,Kostelec nad Černými Lesy,55,903,1.65,1,8,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,16,Klán Jan  Bc.,Klán Jan,Jan,Bc.,student,Záboří nad Labem,25,397,0.72,-,6,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,20,Klasová Jana  RSDr.,Klasová Jana,Jana,RSDr.,podnikatelka,Slaný,62,546,1.00,-,10,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,29,Klement Josef,Klement Josef,Josef,,zámečník,Nová Ves,28,463,0.84,-,19,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,37,Kohout Václav,Kohout Václav,Václav,,prodavač,Lysá nad Labem,30,229,0.41,-,27,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,25,Kostková Martina  Mgr.,Kostková Martina,Martina,Mgr.,právnička,Kladno,29,638,1.16,-,15,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,19,Košnar Vladislav  JUDr.,Košnar Vladislav,Vladislav,JUDr.,právník,Tři Dvory,55,434,0.79,-,9,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,17,Krejčová Marie,Krejčová Marie,Marie,,politická pracovnice,Vlašim,50,317,0.58,-,7,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,13,Krško Jan  Mgr.,Krško Jan,Jan,Mgr.,archivář,Lužná,36,555,1.01,-,3,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,4,Kudrna Luboš  MVDr.,Kudrna Luboš,Luboš,MVDr.,veterinární lékař,Hostivice,47,1199,2.19,1,4,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,53,Masár Július,Masár Július,Július,,politický pracovník,Čelákovice,60,97,0.17,-,43,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,2,Milata Zdeněk  Mgr.,Milata Zdeněk,Zdeněk,Mgr.,vychovatel,Milovice,28,1642,3.00,1,2,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,46,Moucha Vladimír  Ing.,Moucha Vladimír,Vladimír,Ing.,ekonomický poradce,Kladno,53,341,0.62,-,36,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,66,Mrkvička Josef,Mrkvička Josef,Josef,,lisař,Žleby,55,88,0.16,-,56,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,6,Nekovářová Zuzana,Nekovářová Zuzana,Zuzana,,starostka,Všejany,45,554,1.01,1,6,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,38,Pavlíková Kateřina,Pavlíková Kateřina,Kateřina,,dělnice,Nové Dvory,34,354,0.64,-,28,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,11,Peška Ladislav  RNDr.,Peška Ladislav,Ladislav,RNDr.,ředitel CK,Slaný,50,707,1.29,-,1,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,49,Podaná Jana,Podaná Jana,Jana,,operátorka,Petrovice I,48,130,0.23,-,39,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,68,Pokorný Vladimír,Pokorný Vladimír,Vladimír,,mistr výroby,Kladno,58,164,0.30,-,58,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,48,Ryzáková Ilona,Ryzáková Ilona,Ilona,,vedoucí objektu soc. služeb,Cerhenice,46,129,0.23,-,38,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,27,Sarauer Miloš,Sarauer Miloš,Miloš,,počítačový technik,Kolín,27,364,0.66,-,17,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,36,Skála Karel,Skála Karel,Karel,,konstruktér,Mladá Boleslav,66,708,1.29,-,26,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,21,Slavíček Josef,Slavíček Josef,Josef,,starosta obce,Choťovice,57,260,0.47,-,11,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,65,Spálenka Bohumil,Spálenka Bohumil,Bohumil,,výpravčí ČD,Votice,54,146,0.26,-,55,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,61,Stejskal Jiří  RSDr.,Stejskal Jiří,Jiří,RSDr.,obchodní zástupce,Nymburk,54,132,0.24,-,51,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,69,Strejcová Marie,Strejcová Marie,Marie,,úřednice,Beroun,59,157,0.28,-,59,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,63,Strnad Ladislav  Doc. Ing. CSc.,Strnad Ladislav,Ladislav,Doc. Ing. CSc.,VŠ učitel,Beroun,66,280,0.51,-,53,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,40,Suchý Tomáš  Ing.,Suchý Tomáš,Tomáš,Ing.,učitel,Mladá Boleslav,40,437,0.80,-,30,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,9,Svoboda Jiří  RSDr.,Svoboda Jiří,Jiří,RSDr.,podnikatel,Příbram,56,902,1.65,1,9,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,31,Šedivá Hana,Šedivá Hana,Hana,,úřednice,Vysoký Újezd,30,118,0.21,-,21,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,33,Škorpík Martin  Ing.,Škorpík Martin,Martin,Ing.,stavební technik,Kolín,46,396,0.72,-,23,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,15,Štefek Zdeněk  Ing.,Štefek Zdeněk,Zdeněk,Ing.,správce PC sítě,Buštěhrad,33,680,1.24,-,5,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,56,Truxová Dagmar  Ing. CSc.,Truxová Dagmar,Dagmar,Ing. CSc.,odborná referentka,Roztoky,63,130,0.23,-,46,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,67,Urbanová Pavlína,Urbanová Pavlína,Pavlína,,zootechnik,Ruda,56,159,0.29,-,57,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,34,Václavů Jindřiška  JUDr.,Václavů Jindřiška,Jindřiška,JUDr.,právník,Zásmuky,52,207,0.37,-,24,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,55,Vašák Jan  Prof. Ing. CSc.,Vašák Jan,Jan,Prof. Ing. CSc.,vědecký pracovník,Kralupy nad Vltavou,62,306,0.56,-,45,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,14,Vojtová Hana  Mgr.,Vojtová Hana,Hana,Mgr.,učitelka,Neratovice,42,629,1.15,-,4,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,58,Vokolek Luboš,Vokolek Luboš,Luboš,,pracovník logistiky,Budiměřice,45,81,0.14,-,48,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,1,Vondrášek Josef  Ing.,Vondrášek Josef,Josef,Ing.,starosta,Rožmitál pod Třemšínem,58,2845,5.21,1,1,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,35,Zima Vladislav  Ing.,Zima Vladislav,Vladislav,Ing.,programátor- analytik,Kunice,52,74,0.13,-,25,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
1,1,24,Žalud Ladislav  Ing.,Žalud Ladislav,Ladislav,Ing.,chemik,Hořovice,67,322,0.58,-,14,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=1&xstrana=1&xv=1&xt=1
2,1,2,Baborová Vítězslava  Mgr.,Baborová Vítězslava,Vítězslava,Mgr.,učitelka,Radomyšl,54,1361,4.18,1,2,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,1,Braný Petr  RSDr.,Braný Petr,Petr,RSDr.,poslanec PS PČR,České Budějovice,57,2123,6.53,1,1,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,24,Bubeník Jindřich,Bubeník Jindřich,Jindřich,,strojvedoucí,Chýnov,58,274,0.84,-,14,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,47,Cigánek Jiří  Ing.,Cigánek Jiří,Jiří,Ing.,lesník,Volary,52,237,0.72,-,37,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,6,Dvořák Luboš  JUDr.,Dvořák Luboš,Luboš,JUDr.,nezaměstnaný,Vyšší Brod,51,480,1.47,1,6,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,4,Ebert Václav,Ebert Václav,Václav,,živnostník,Tábor,34,904,2.78,1,4,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,11,Filipová Hana,Filipová Hana,Hana,,administrativní prac.,Bechyně,48,270,0.83,-,1,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,45,Frýba Eduard  Ing.,Frýba Eduard,Eduard,Ing.,strojní technik,Týn nad Vltavou,56,152,0.46,-,35,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,21,Ginzel Josef,Ginzel Josef,Josef,,elektromechanik,Loučovice,40,161,0.49,-,11,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,42,Hrbková Olga  Ing.,Hrbková Olga,Olga,Ing.,agronomka,Strmilov,52,243,0.74,-,32,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,15,Hrdličková Miroslava  Ing.,Hrdličková Miroslava,Miroslava,Ing.,ekologický poradce,Kestřany,52,225,0.69,-,5,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,49,Hrdý Jan,Hrdý Jan,Jan,,předseda předst. ZD,České Budějovice,63,145,0.44,-,39,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,54,Hrůzová Zdena,Hrůzová Zdena,Zdena,,pedagog. pracovnice,Prachatice,59,155,0.47,-,44,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,19,Chmel Jan  Ing.,Chmel Jan,Jan,Ing.,zemědělský mechanizátor,Lišov,51,219,0.67,-,9,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,27,Jakl Josef,Jakl Josef,Josef,,podnikatel,Heřmaň,66,43,0.13,-,17,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,30,Janáček Petr,Janáček Petr,Petr,,logistik,Volary,34,139,0.42,-,20,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,13,Jaroš Miroslav  Mgr.,Jaroš Miroslav,Miroslav,Mgr.,učitel SŠ,Týn nad Vltavou,67,355,1.09,-,3,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,35,Jirousová Taťána  MUDr.,Jirousová Taťána,Taťána,MUDr.,lékařka,Soběslav,54,1178,3.62,-,25,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,12,Kaloš Josef,Kaloš Josef,Josef,,místostarosta,Kaplice,61,372,1.14,-,2,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,26,Klouda Vladimír  Ing.,Klouda Vladimír,Vladimír,Ing.,lesník,Prachatice,57,422,1.29,-,16,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,60,Korda František  Ing.,Korda František,František,Ing.,podnikatel,Třeboň,57,75,0.23,-,50,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,58,Kotalík Jiří  RSDr.,Kotalík Jiří,Jiří,RSDr.,jednatel firmy,Milevsko,55,159,0.48,-,48,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,25,Kozáková Jana,Kozáková Jana,Jana,,vedoucí prodejny,Písek,54,236,0.72,-,15,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,8,Kučera Václav,Kučera Václav,Václav,,starosta,Horní Stropnice,55,664,2.04,1,8,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,59,Kučerová Anna,Kučerová Anna,Anna,,dělnice,České Budějovice,56,99,0.30,-,49,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,22,Leštianský František,Leštianský František,František,,vedoucí provozovny,Nové Hrady,58,160,0.49,-,12,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,31,Massař Pavel,Massař Pavel,Pavel,,dělník,Český Krumlov,25,244,0.75,-,21,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,48,Michalec Jan,Michalec Jan,Jan,,starosta,Bavorov,63,137,0.42,-,38,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,23,Míka Stanislav,Míka Stanislav,Stanislav,,dispečer,Jindřichův Hradec,26,286,0.88,-,13,BEZPP,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,40,Mondeková Eva,Mondeková Eva,Eva,,archivářka,České Budějovice,49,119,0.36,-,30,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,29,Nekovářová Jana,Nekovářová Jana,Jana,,účetní,Sezimovo Ústí,56,130,0.40,-,19,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,10,Nohavová Alena,Nohavová Alena,Alena,,učitelka MŠ,Třeboň,48,561,1.72,1,10,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
2,1,57,Novotná Růžena,Novotná Růžena,Růžena,,dispečerka,Tábor,57,59,0.18,-,47,KSČM,KSČM,http://volby.cz/pls/kz2008/kz111?xjazyk=CZ&xdatum=20081017&xkraj=2&xstrana=1&xv=1&xt=1
